id;levelFile;levelNumber;agent;result;steps;playTimeMillis
MyAgent;level0001.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;7;24
MyAgent;level0002.1.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;21;45
MyAgent;level0002.2.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;33;39
MyAgent;level0002.3.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;55;38
MyAgent;level0003.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;96;61
MyAgent;level0004.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;75;76
MyAgent;level0005.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;75;51
MyAgent;level0006.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;332;97
MyAgent;level0007.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;277;187
MyAgent;level0008.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;115;83
MyAgent;level0009.s4jl;0;cz.sokoban4j.playground.MyAgent;VICTORY;213;155
MyAgent;Aymeric_du_Peloux_3_Nabokosmos.sok;10;cz.sokoban4j.playground.MyAgent;VICTORY;505;498
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;18;cz.sokoban4j.playground.MyAgent;VICTORY;469;794
MyAgent;Aymeric_du_Peloux_1_Minicosmos.sok;13;cz.sokoban4j.playground.MyAgent;VICTORY;363;631
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;4;cz.sokoban4j.playground.MyAgent;VICTORY;245;888
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;17;cz.sokoban4j.playground.MyAgent;VICTORY;895;1148
MyAgent;Blazz2.sok;1;cz.sokoban4j.playground.MyAgent;VICTORY;119;947
MyAgent;Cosmonotes.sok;8;cz.sokoban4j.playground.MyAgent;VICTORY;622;875
MyAgent;Jacques_Duthen_Sokogen.sok;77;cz.sokoban4j.playground.MyAgent;VICTORY;274;1100
MyAgent;Aymeric_du_Peloux_3_Nabokosmos.sok;3;cz.sokoban4j.playground.MyAgent;VICTORY;396;1444
MyAgent;Jacques_Duthen_Sokogen.sok;75;cz.sokoban4j.playground.MyAgent;VICTORY;206;2199
MyAgent;Aymeric_du_Peloux_1_Minicosmos.sok;23;cz.sokoban4j.playground.MyAgent;VICTORY;793;984
MyAgent;A.K.K._Informatika.sok;1;cz.sokoban4j.playground.MyAgent;VICTORY;891;1722
MyAgent;Cosmonotes.sok;6;cz.sokoban4j.playground.MyAgent;VICTORY;286;1670
MyAgent;Cosmonotes.sok;5;cz.sokoban4j.playground.MyAgent;VICTORY;781;1630
MyAgent;Cosmonotes.sok;3;cz.sokoban4j.playground.MyAgent;VICTORY;375;1192
MyAgent;Aymeric_du_Peloux_3_Nabokosmos.sok;2;cz.sokoban4j.playground.MyAgent;VICTORY;300;1320
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;19;cz.sokoban4j.playground.MyAgent;VICTORY;525;1263
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;20;cz.sokoban4j.playground.MyAgent;VICTORY;444;1221
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;14;cz.sokoban4j.playground.MyAgent;VICTORY;630;1561
MyAgent;Blazz.sok;2;cz.sokoban4j.playground.MyAgent;VICTORY;285;2435
MyAgent;Jacques_Duthen_Sokogen.sok;76;cz.sokoban4j.playground.MyAgent;VICTORY;264;2750
MyAgent;Aymeric_du_Peloux_3_Nabokosmos.sok;11;cz.sokoban4j.playground.MyAgent;VICTORY;601;6386
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;13;cz.sokoban4j.playground.MyAgent;VICTORY;313;6302
MyAgent;A.K.K._Informatika.sok;2;cz.sokoban4j.playground.MyAgent;VICTORY;448;4519
MyAgent;Cosmonotes.sok;4;cz.sokoban4j.playground.MyAgent;VICTORY;1881;8786
MyAgent;Aymeric_du_Peloux_5_Cosmopoly.sok;10;cz.sokoban4j.playground.MyAgent;TIMEOUT;0;10000
